Sdate,Cosit,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flag Text
08/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,7,Checked
08/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,8,Checked
08/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,2,Checked
08/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,4,Checked
08/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,1,Checked
08/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,2,Checked
08/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,0,Checked
08/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,1,Checked
08/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,0,Checked
08/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
08/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
08/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,1,Checked
09/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,3,Checked
09/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,6,Checked
09/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,4,Checked
09/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,3,Checked
09/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,6,Checked
09/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,4,Checked
09/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,1,Checked
09/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,5,Checked
09/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,11,Checked
09/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,11,Checked
09/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,11,Checked
09/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,3,Checked
09/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,3,Checked
09/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,3,Checked
09/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,4,Checked
09/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,6,Checked
09/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,5,Checked
09/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,8,Checked
09/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,5,Checked
09/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,4,Checked
09/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,2,Checked
09/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,2,Checked
09/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,6,Checked
09/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,10,Checked
09/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,8,Checked
09/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,17,Checked
09/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,6,Checked
09/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,2,Checked
09/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,5,Checked
09/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,3,Checked
09/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,2,Checked
09/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
09/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
09/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,1,Checked
10/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,2,Checked
10/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,1,Checked
10/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,5,Checked
10/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,2,Checked
10/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,1,Checked
10/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,3,Checked
10/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,5,Checked
10/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,1,Checked
10/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,3,Checked
10/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,3,Checked
10/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,12,Checked
10/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,6,Checked
10/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,7,Checked
10/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,2,Checked
10/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,4,Checked
10/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,9,Checked
10/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,3,Checked
10/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,3,Checked
10/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,5,Checked
10/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,5,Checked
10/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,5,Checked
10/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,6,Checked
10/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,10,Checked
10/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,6,Checked
10/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,1,Checked
10/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,3,Checked
10/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,3,Checked
10/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,2,Checked
10/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,2,Checked
10/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,1,Checked
10/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
10/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
10/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,2,Checked
11/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,1,Checked
11/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,3,Checked
11/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,1,Checked
11/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,1,Checked
11/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,3,Checked
11/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,6,Checked
11/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,5,Checked
11/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,3,Checked
11/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,1,Checked
11/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,6,Checked
11/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,6,Checked
11/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,5,Checked
11/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,4,Checked
11/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,3,Checked
11/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,6,Checked
11/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,10,Checked
11/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,2,Checked
11/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,1,Checked
11/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,5,Checked
11/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,5,Checked
11/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,5,Checked
11/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,2,Checked
11/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,1,Checked
11/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,4,Checked
11/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,2,Checked
11/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,1,Checked
11/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,1,Checked
11/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,2,Checked
11/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,1,Checked
11/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
11/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
11/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,1,Checked
12/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,2,Checked
12/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,2,Checked
12/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,2,Checked
12/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,4,Checked
12/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,9,Checked
12/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,4,Checked
12/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,6,Checked
12/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,5,Checked
12/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,3,Checked
12/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,4,Checked
12/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,8,Checked
12/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,5,Checked
12/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,2,Checked
12/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,7,Checked
12/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,3,Checked
12/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,1,Checked
12/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,2,Checked
12/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,3,Checked
12/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,1,Checked
12/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,2,Checked
12/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,1,Checked
12/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,2,Checked
12/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,1,Checked
12/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
12/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
12/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,2,Checked
13/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,1,Checked
13/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,3,Checked
13/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,4,Checked
13/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,5,Checked
13/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,3,Checked
13/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,11,Checked
13/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,16,Checked
13/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,10,Checked
13/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,15,Checked
13/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,10,Checked
13/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,13,Checked
13/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,5,Checked
13/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,4,Checked
13/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,10,Checked
13/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,9,Checked
13/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,6,Checked
13/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,5,Checked
13/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,7,Checked
13/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,1,Checked
13/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,2,Checked
13/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,3,Checked
13/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,1,Checked
13/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,4,Checked
13/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,1,Checked
13/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,2,Checked
13/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
13/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
13/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,1,Checked
14/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,1,Checked
14/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,2,Checked
14/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,2,Checked
14/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,2,Checked
14/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,1,Checked
14/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,1,Checked
14/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,6,Checked
14/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,3,Checked
14/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,1,Checked
14/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,1,Checked
14/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,1,Checked
14/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,5,Checked
14/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,2,Checked
14/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,3,Checked
14/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,5,Checked
14/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,1,Checked
14/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,1,Checked
14/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,1,Checked
14/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,1,Checked
14/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
14/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
14/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,2,Checked
15/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
15/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 02:00,10603,60,1,Southbound,1,SouthWest,0,Checked
15/08/2023 02:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 03:00,10603,60,1,Southbound,1,SouthWest,0,Checked
15/08/2023 03:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 04:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 04:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 05:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 05:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 06:00,10603,60,1,Southbound,1,SouthWest,4,Checked
15/08/2023 06:00,10603,60,2,Northbound,2,NorthEast,1,Checked
15/08/2023 07:00,10603,60,1,Southbound,1,SouthWest,5,Checked
15/08/2023 07:00,10603,60,2,Northbound,2,NorthEast,1,Checked
15/08/2023 08:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 08:00,10603,60,2,Northbound,2,NorthEast,5,Checked
15/08/2023 09:00,10603,60,1,Southbound,1,SouthWest,6,Checked
15/08/2023 09:00,10603,60,2,Northbound,2,NorthEast,2,Checked
15/08/2023 10:00,10603,60,1,Southbound,1,SouthWest,5,Checked
15/08/2023 10:00,10603,60,2,Northbound,2,NorthEast,7,Checked
15/08/2023 11:00,10603,60,1,Southbound,1,SouthWest,7,Checked
15/08/2023 11:00,10603,60,2,Northbound,2,NorthEast,12,Checked
15/08/2023 12:00,10603,60,1,Southbound,1,SouthWest,3,Checked
15/08/2023 12:00,10603,60,2,Northbound,2,NorthEast,6,Checked
15/08/2023 13:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 13:00,10603,60,2,Northbound,2,NorthEast,2,Checked
15/08/2023 14:00,10603,60,1,Southbound,1,SouthWest,6,Checked
15/08/2023 14:00,10603,60,2,Northbound,2,NorthEast,9,Checked
15/08/2023 15:00,10603,60,1,Southbound,1,SouthWest,5,Checked
15/08/2023 15:00,10603,60,2,Northbound,2,NorthEast,4,Checked
15/08/2023 16:00,10603,60,1,Southbound,1,SouthWest,4,Checked
15/08/2023 16:00,10603,60,2,Northbound,2,NorthEast,14,Checked
15/08/2023 17:00,10603,60,1,Southbound,1,SouthWest,4,Checked
15/08/2023 17:00,10603,60,2,Northbound,2,NorthEast,4,Checked
15/08/2023 18:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 18:00,10603,60,2,Northbound,2,NorthEast,13,Checked
15/08/2023 19:00,10603,60,1,Southbound,1,SouthWest,4,Checked
15/08/2023 19:00,10603,60,2,Northbound,2,NorthEast,5,Checked
15/08/2023 20:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 20:00,10603,60,2,Northbound,2,NorthEast,1,Checked
15/08/2023 21:00,10603,60,1,Southbound,1,SouthWest,0,Checked
15/08/2023 21:00,10603,60,2,Northbound,2,NorthEast,1,Checked
15/08/2023 22:00,10603,60,1,Southbound,1,SouthWest,1,Checked
15/08/2023 22:00,10603,60,2,Northbound,2,NorthEast,0,Checked
15/08/2023 23:00,10603,60,1,Southbound,1,SouthWest,0,Checked
15/08/2023 23:00,10603,60,2,Northbound,2,NorthEast,0,Checked
16/08/2023 00:00,10603,60,1,Southbound,1,SouthWest,0,Checked
16/08/2023 00:00,10603,60,2,Northbound,2,NorthEast,0,Checked
16/08/2023 01:00,10603,60,1,Southbound,1,SouthWest,0,Checked
16/08/2023 01:00,10603,60,2,Northbound,2,NorthEast,0,Checked
